var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,Class
1549,0.74468,5.8139,5.8614,0.33327,0.66718,0.33357,0.33346,0.33359,0.3331,2
1550,0.13462,6.1209,6.1224,0.33342,0.66741,0.33373,0.33388,0.33373,0.33355,2
1551,0.48746,5.768,5.7886,0.33326,0.66793,0.33394,0.33309,0.33327,0.33327,2
1552,1.0836,6.5839,6.6725,0.33395,0.66704,0.333,0.33397,0.33357,0.33336,2
1553,0.29599,6.4419,6.4487,0.33322,0.66718,0.33386,0.33358,0.33325,0.33327,2
1554,0.61751,6.0887,6.1199,0.33388,0.66776,0.3331,0.33357,0.33331,0.33395,2
1555,0.55998,6.5038,6.5279,0.33319,0.66764,0.33379,0.33355,0.33378,0.33371,2
1556,0.36387,6.1421,6.1529,0.33341,0.66743,0.33337,0.33348,0.33397,0.33394,2
1557,0.82486,6.2228,6.2772,0.33344,0.66731,0.33355,0.33374,0.33324,0.33367,2
1558,0.59064,5.9927,6.0217,0.33329,0.66713,0.33378,0.33304,0.3336,0.33342,2
1559,0.2912,6.3753,6.3819,0.33316,0.66784,0.33309,0.33326,0.33399,0.33365,2
1560,0.54406,6.6611,6.6833,0.33383,0.66765,0.33379,0.33309,0.33391,0.33319,2
1561,0.71416,6.4426,6.4821,0.33349,0.66704,0.33334,0.33308,0.33349,0.33362,2
1562,1.1789,5.779,5.8980,0.33352,0.66798,0.3339,0.33367,0.33316,0.33362,2
1563,1.0019,5.8385,5.9238,0.33358,0.66766,0.333,0.33391,0.33337,0.33399,2
1564,0.32936,6.6153,6.6235,0.33313,0.66732,0.33373,0.33346,0.33353,0.33363,2
1565,0.88472,5.9931,6.0581,0.33314,0.66719,0.33381,0.33327,0.33324,0.33303,2
1566,0.75857,5.8917,5.9403,0.33396,0.66774,0.33307,0.33385,0.33359,0.33316,2
1567,0.74229,5.6926,5.7408,0.33303,0.66722,0.33399,0.33324,0.33372,0.33315,2
1568,1.0181,6.6623,6.7396,0.33351,0.66708,0.33364,0.33332,0.33383,0.33382,2
1569,0.63435,5.9967,6.0302,0.3331,0.66778,0.33309,0.3339,0.3331,0.33355,2
1570,1.2712,6.2249,6.3534,0.33372,0.66753,0.33342,0.33398,0.33379,0.33307,2
1571,0.75743,6.4724,6.5166,0.3333,0.66731,0.33313,0.33381,0.33314,0.33367,2
1572,0.84816,6.4381,6.4937,0.33347,0.66736,0.33326,0.33377,0.33319,0.33361,2
1573,0.67969,6.6302,6.6649,0.33338,0.66781,0.33319,0.33306,0.33301,0.3333,2
1574,1.1487,5.7524,5.8660,0.33398,0.6675,0.33386,0.33376,0.33341,0.33324,2
1575,0.62297,6.0035,6.0357,0.33397,0.6673,0.33398,0.33373,0.33341,0.3338,2
1576,1.1148,6.5607,6.6547,0.33397,0.66731,0.33392,0.33308,0.33357,0.33372,2
1577,0.79424,5.684,5.7392,0.33358,0.6677,0.33364,0.33336,0.33392,0.3338,2
1578,0.80238,5.9307,5.9847,0.3338,0.66718,0.33306,0.33365,0.33307,0.33381,2
1579,0.77487,5.7028,5.7552,0.33303,0.66716,0.33306,0.33338,0.33345,0.33334,2
1580,1.4173,5.9003,6.0681,0.33346,0.66742,0.33305,0.33374,0.33347,0.33358,2
1581,1.0151,5.9419,6.0280,0.33305,0.66735,0.33307,0.3338,0.33323,0.33396,2
1582,1.3129,5.6668,5.8169,0.3331,0.66757,0.33311,0.3334,0.33358,0.3335,2
1583,0.62386,6.2928,6.3236,0.33386,0.66705,0.33309,0.33361,0.33397,0.33335,2
1584,0.59265,6.4033,6.4307,0.33335,0.66707,0.33335,0.3338,0.33364,0.33387,2
1585,1.1498,6.0191,6.1279,0.33345,0.66707,0.3332,0.33376,0.33316,0.3336,2
1586,1.0318,6.283,6.3672,0.3333,0.66799,0.33345,0.33394,0.3338,0.33332,2
1587,0.87083,5.7518,5.8173,0.33356,0.66757,0.33304,0.33352,0.33333,0.33377,2
1588,1.0664,5.9418,6.0367,0.33344,0.66786,0.33378,0.3337,0.3333,0.33333,2
1589,0.80534,5.8072,5.8628,0.3331,0.66719,0.33399,0.33337,0.33377,0.33357,2
1590,1.2601,5.7776,5.9134,0.33344,0.66777,0.33311,0.33343,0.33307,0.33378,2
1591,0.90083,6.5549,6.6165,0.33398,0.66726,0.33346,0.33349,0.33339,0.33357,2
1592,1.6149,5.9704,6.1849,0.3332,0.66736,0.33389,0.33362,0.33355,0.33359,2
1593,1.5219,6.0039,6.1938,0.33324,0.66735,0.33393,0.33303,0.33391,0.33361,2
1594,1.5038,6.3848,6.5595,0.33319,0.66732,0.33336,0.33366,0.33376,0.33368,2
1595,1.3405,6.1575,6.3017,0.33335,0.66792,0.3331,0.33349,0.33365,0.33339,2
1596,1.3816,6.2215,6.3731,0.33322,0.66745,0.3339,0.33314,0.33399,0.33354,2
1597,1.1322,6.0559,6.1608,0.33338,0.66772,0.33372,0.33367,0.33373,0.33392,2
1598,1.1555,5.9296,6.0411,0.33356,0.66746,0.33315,0.33346,0.33324,0.33399,2
1599,0.96996,5.7826,5.8634,0.33306,0.66769,0.33316,0.33321,0.33353,0.33315,2
1600,0.95593,5.7753,5.8539,0.33363,0.66707,0.33393,0.33364,0.3335,0.33378,2
1601,1.078,5.7075,5.8084,0.33343,0.66711,0.33376,0.33348,0.33389,0.33357,2
1602,1.7409,5.7553,6.0128,0.33359,0.66769,0.33355,0.33307,0.33351,0.33333,2
1603,1.4182,5.7254,5.8984,0.33321,0.66753,0.33386,0.33341,0.33351,0.33387,2
1604,1.8464,5.6643,5.9576,0.33318,0.66786,0.33371,0.33339,0.33321,0.33385,2
1605,1.0574,6.23,6.3191,0.33323,0.66731,0.33356,0.33314,0.3336,0.33305,2
1606,1.2226,6.1483,6.2687,0.33388,0.66757,0.3333,0.3336,0.33311,0.3337,2
1607,1.5374,6.2566,6.4427,0.33314,0.66706,0.33376,0.33352,0.33343,0.33396,2
1608,1.052,6.1563,6.2455,0.33357,0.66782,0.33369,0.33318,0.33307,0.33319,2
1609,1.3933,5.7809,5.9464,0.33314,0.667,0.33379,0.33395,0.33305,0.33305,2
1610,1.0929,5.9967,6.0955,0.33368,0.66772,0.33399,0.33396,0.33336,0.33368,2
1611,1.4436,5.8201,5.9965,0.33383,0.66784,0.33304,0.33398,0.33353,0.33368,2
1612,1.563,5.9208,6.1236,0.33363,0.6676,0.33351,0.33362,0.33381,0.33377,2
1613,1.1949,5.4795,5.6083,0.33356,0.66771,0.33384,0.33385,0.33354,0.33359,2
1614,1.8064,6.4185,6.6678,0.33361,0.66791,0.33383,0.33338,0.33371,0.33313,2
1615,1.7254,6.1306,6.3688,0.33353,0.66735,0.33378,0.33339,0.33315,0.33393,2
1616,1.4096,6.4418,6.5942,0.33341,0.66785,0.3339,0.33305,0.3335,0.334,2
1617,1.3526,6.2709,6.4151,0.33366,0.66731,0.33369,0.3331,0.33382,0.33318,2
1618,1.8511,6.0586,6.3351,0.33356,0.66784,0.33387,0.33389,0.33311,0.33305,2
1619,1.516,6.4426,6.6186,0.33359,0.66766,0.33313,0.33371,0.33341,0.33372,2
1620,1.8979,6.2362,6.5186,0.33354,0.66754,0.33391,0.33352,0.33327,0.33394,2
1621,2.1077,5.7099,6.0865,0.33308,0.6679,0.33317,0.33376,0.33395,0.33318,2
1622,1.7257,5.9124,6.1591,0.33387,0.66724,0.33377,0.33373,0.33336,0.33388,2
1623,2.0723,6.4147,6.7411,0.33343,0.6678,0.33381,0.33393,0.33324,0.3331,2
1624,1.2809,5.7268,5.8683,0.33326,0.66716,0.33313,0.33389,0.33336,0.33394,2
1625,2.2034,6.3603,6.7312,0.33338,0.66768,0.33376,0.33349,0.33392,0.33323,2
1626,1.5544,5.7279,5.9351,0.33346,0.66764,0.33316,0.33384,0.33338,0.33374,2
1627,1.6102,6.0888,6.2981,0.33304,0.66769,0.33359,0.33394,0.33397,0.33395,2
1628,1.6383,6.28,6.4902,0.33319,0.66778,0.33346,0.3332,0.33364,0.33364,2
1629,1.9543,5.4519,5.7916,0.33341,0.66713,0.33373,0.33319,0.33371,0.33316,2
1630,1.4032,5.7195,5.8891,0.33347,0.66714,0.33375,0.33315,0.33364,0.33352,2
1631,1.6263,6.2064,6.4159,0.33394,0.66778,0.33311,0.33353,0.33392,0.33318,2
1632,2.1971,5.3925,5.8229,0.33342,0.66791,0.3332,0.33349,0.33302,0.3339,2
1633,1.5442,5.9987,6.1943,0.33385,0.66747,0.33362,0.33363,0.33333,0.33373,2
1634,1.5566,6.3557,6.5435,0.33347,0.66764,0.33332,0.33327,0.33377,0.33342,2
1635,1.4709,5.9134,6.0936,0.33342,0.66769,0.33356,0.33302,0.3339,0.33315,2
1636,1.9058,5.6033,5.9185,0.33344,0.66718,0.33361,0.33343,0.33331,0.33313,2
1637,2.1389,5.8119,6.1930,0.33384,0.66789,0.33317,0.33323,0.33303,0.33365,2
1638,1.4101,5.4821,5.6605,0.33349,0.66799,0.3337,0.33317,0.33328,0.33309,2
1639,2.0587,5.479,5.8530,0.33368,0.667,0.33379,0.3334,0.33347,0.33353,2
1640,1.8262,5.8132,6.0933,0.33343,0.66716,0.33392,0.33365,0.33343,0.33373,2
1641,2.4019,6.0235,6.4847,0.33303,0.66776,0.3335,0.3336,0.33308,0.33373,2
1642,2.1855,5.5398,5.9553,0.33345,0.66723,0.334,0.33399,0.33363,0.33385,2
1643,1.7066,5.7416,5.9899,0.3334,0.66711,0.33323,0.33379,0.33321,0.33344,2
1644,2.0244,5.9822,6.3155,0.33359,0.66797,0.33312,0.33301,0.33319,0.33311,2
1645,2.1603,5.5187,5.9265,0.33304,0.66795,0.33342,0.33331,0.33336,0.3339,2
1646,1.5218,5.6386,5.8403,0.33315,0.66798,0.33369,0.33302,0.33364,0.33358,2
1647,1.7878,5.3569,5.6474,0.3331,0.66772,0.33319,0.33367,0.33318,0.3338,2
1648,2.1592,5.8105,6.1987,0.33356,0.66715,0.33377,0.33318,0.33343,0.33356,2
1649,1.8066,5.5865,5.8714,0.33357,0.66721,0.33365,0.33361,0.33385,0.33336,2
1650,1.6014,5.4751,5.7045,0.33382,0.66716,0.33351,0.33363,0.33382,0.33338,2
1651,2.4941,6.1995,6.6824,0.33378,0.66741,0.33357,0.33304,0.33312,0.33336,2
1652,1.7846,5.4497,5.7345,0.33326,0.66709,0.33362,0.33376,0.33344,0.3331,2
1653,2.2399,6.1192,6.5163,0.33392,0.66758,0.33355,0.33362,0.33385,0.33336,2
1654,1.9443,5.6837,6.0071,0.3335,0.66771,0.33374,0.33321,0.33362,0.33326,2
1655,1.8783,6.0617,6.3460,0.33322,0.66716,0.33356,0.33332,0.33366,0.33306,2
1656,2.5704,5.9905,6.5187,0.33331,0.66756,0.33324,0.33359,0.33307,0.33382,2
1657,2.5376,5.2069,5.7923,0.33353,0.66726,0.33388,0.33308,0.33323,0.33356,2
1658,1.7007,5.7324,5.9794,0.33355,0.66756,0.33386,0.33311,0.33398,0.33376,2
1659,2.162,5.2425,5.6708,0.33304,0.66738,0.33369,0.33328,0.33342,0.33399,2
1660,1.8606,6.006,6.2876,0.33309,0.66742,0.33388,0.33364,0.33319,0.33343,2
1661,2.4643,5.3741,5.9122,0.33389,0.66777,0.33358,0.33343,0.33366,0.33332,2
1662,2.6756,6.0544,6.6193,0.33365,0.6677,0.33392,0.33362,0.33314,0.33399,2
1663,1.9111,5.4546,5.7797,0.33327,0.66712,0.33389,0.33391,0.33388,0.33365,2
1664,2.2254,5.4551,5.8916,0.33342,0.66726,0.33327,0.33337,0.33332,0.33386,2
1665,2.487,5.1725,5.7393,0.33396,0.66707,0.33365,0.33361,0.33387,0.33367,2
1666,2.626,6.0261,6.5734,0.33377,0.66733,0.33305,0.33319,0.33344,0.33399,2
1667,1.8297,6.0211,6.2930,0.33327,0.66775,0.33366,0.33353,0.3332,0.33345,2
1668,1.9136,5.2023,5.5431,0.33375,0.66737,0.33322,0.33378,0.33383,0.33332,2
1669,2.5614,5.2962,5.8831,0.33326,0.66702,0.33337,0.33335,0.33315,0.33385,2
1670,2.273,6.0496,6.4625,0.33305,0.66717,0.33323,0.33342,0.33338,0.33381,2
1671,2.1344,5.2773,5.6926,0.33344,0.66754,0.33302,0.33356,0.33344,0.33314,2
1672,2.1862,5.5168,5.9342,0.33398,0.66788,0.33355,0.33393,0.33319,0.33365,2
1673,1.9428,5.0916,5.4497,0.33396,0.66725,0.33337,0.3337,0.33388,0.33314,2
1674,1.8624,5.9315,6.2170,0.33398,0.66761,0.33318,0.33301,0.334,0.33395,2
1675,2.7534,5.8689,6.4827,0.33319,0.66714,0.33377,0.33389,0.33353,0.33366,2
1676,2.5197,5.8419,6.3621,0.33394,0.6671,0.33305,0.33305,0.33369,0.33321,2
1677,2.8013,5.8998,6.5311,0.33359,0.66707,0.33318,0.33383,0.33331,0.33322,2
1678,2.0646,5.7226,6.0836,0.33369,0.66745,0.33322,0.33356,0.33359,0.33336,2
1679,2.7934,5.1626,5.8699,0.33346,0.66764,0.33356,0.33387,0.33375,0.33323,2
1680,2.5695,5.5534,6.1190,0.33359,0.66775,0.33341,0.33358,0.33321,0.33327,2
1681,2.2472,5.4824,5.9251,0.33318,0.66722,0.33301,0.33307,0.33355,0.33335,2
1682,2.2204,5.7551,6.1686,0.33388,0.66711,0.33388,0.33372,0.3334,0.33363,2
1683,2.5343,5.1397,5.7305,0.33388,0.66773,0.3331,0.33388,0.33324,0.33332,2
1684,2.1276,5.7312,6.1134,0.33385,0.66707,0.33315,0.33392,0.3333,0.33397,2
1685,2.67,5.5736,6.1801,0.33315,0.66747,0.33376,0.33318,0.33335,0.33315,2
1686,2.1719,4.9637,5.4181,0.3339,0.66755,0.33381,0.33339,0.33377,0.33334,2
1687,3.0075,5.3986,6.1798,0.3334,0.66797,0.33372,0.33389,0.33317,0.33335,2
1688,3.0301,5.193,6.0124,0.33383,0.66766,0.33373,0.33318,0.33388,0.33329,2
1689,2.1436,5.4203,5.8288,0.33306,0.66742,0.33331,0.33307,0.33303,0.33307,2
1690,3.079,5.1608,6.0095,0.33339,0.66724,0.33372,0.33368,0.33356,0.33345,2
1691,2.6012,5.1129,5.7365,0.33308,0.66754,0.33338,0.33377,0.3332,0.33393,2
1692,2.8006,5.4676,6.1431,0.33301,0.66727,0.33311,0.33359,0.33339,0.33371,2
1693,2.2162,5.4199,5.8555,0.33368,0.66737,0.33361,0.33313,0.3339,0.33343,2
1694,2.906,5.6466,6.3505,0.3335,0.66785,0.33321,0.33364,0.33351,0.33334,2
1695,2.7033,5.1927,5.8542,0.33348,0.66786,0.33393,0.33325,0.33389,0.33359,2
1696,3.1588,4.9558,5.8769,0.33384,0.66714,0.33378,0.33383,0.33375,0.3335,2
1697,2.6088,5.0441,5.6788,0.333,0.66729,0.33376,0.33332,0.3336,0.33375,2
1698,2.2433,5.438,5.8825,0.33363,0.66796,0.33375,0.33357,0.33334,0.33353,2
1699,2.3769,5.6457,6.1256,0.33318,0.6679,0.33303,0.33303,0.33397,0.33303,2
1700,2.5588,5.4912,6.0581,0.33373,0.66797,0.33349,0.3334,0.33333,0.33337,2
1701,3.1798,5.2644,6.1502,0.33373,0.6678,0.33371,0.33341,0.33321,0.33351,2
1702,2.9764,5.5189,6.2703,0.33373,0.66743,0.33332,0.33304,0.33366,0.3338,2
1703,2.9904,5.0067,5.8318,0.33329,0.66761,0.3333,0.33341,0.33369,0.33391,2
1704,2.6831,4.9446,5.6257,0.33326,0.66723,0.33314,0.33339,0.33394,0.3339,2
1705,2.9719,5.5042,6.2553,0.33337,0.667,0.33376,0.33364,0.33301,0.3337,2
1706,3.1568,5.2097,6.0915,0.33381,0.66772,0.33378,0.33324,0.33364,0.3331,2
1707,2.6269,5.1007,5.7374,0.3335,0.66741,0.33309,0.33399,0.33331,0.33366,2
1708,2.5142,5.2452,5.8166,0.33352,0.66724,0.33394,0.33387,0.33365,0.33309,2
1709,2.433,5.1461,5.6923,0.33354,0.66717,0.33379,0.33333,0.33335,0.33307,2
1710,2.8729,4.896,5.6767,0.33338,0.66767,0.33383,0.33301,0.3337,0.33323,2
1711,2.4373,5.2839,5.8189,0.33318,0.66787,0.33356,0.33337,0.3336,0.33324,2
1712,2.9801,5.4906,6.2472,0.33387,0.66784,0.33318,0.33312,0.33354,0.33325,2
1713,2.5048,5.5625,6.1004,0.33301,0.66706,0.33395,0.33374,0.33328,0.33306,2
1714,3.2659,5.7454,6.6088,0.33329,0.66786,0.33398,0.33375,0.33331,0.33363,2
1715,2.7668,5.2003,5.8905,0.33352,0.66704,0.33379,0.33386,0.33352,0.33367,2
1716,2.6742,5.0001,5.6703,0.33305,0.66704,0.33338,0.33307,0.333,0.33314,2
1717,3.0912,4.9484,5.8346,0.33377,0.66764,0.33358,0.33317,0.33379,0.33349,2
1718,3.2911,4.8617,5.8709,0.33341,0.66729,0.33315,0.33397,0.33305,0.33368,2
1719,2.9857,4.9547,5.7848,0.33342,0.66774,0.33369,0.33389,0.33305,0.33386,2
1720,3.1385,5.47,6.3064,0.33324,0.66761,0.33396,0.33303,0.33365,0.33329,2
1721,2.55,5.5591,6.1161,0.33357,0.66753,0.33393,0.33307,0.33316,0.33329,2
1722,3.2956,4.9522,5.9486,0.33378,0.66762,0.33316,0.33302,0.33388,0.3335,2
1723,2.7083,5.551,6.1764,0.33395,0.66707,0.33338,0.33385,0.33308,0.33333,2
1724,3.2621,4.8221,5.8219,0.33318,0.66708,0.333,0.33356,0.33366,0.33361,2
1725,3.2094,4.8629,5.8265,0.33346,0.66704,0.33387,0.33373,0.33387,0.33355,2
1726,3.4217,5.4164,6.4067,0.33373,0.6678,0.33305,0.33304,0.33344,0.3332,2
1727,3.3204,4.942,5.9539,0.33326,0.6679,0.33381,0.33313,0.33302,0.33359,2
1728,2.8498,5.586,6.2709,0.33398,0.66704,0.33321,0.33366,0.3334,0.33322,2
1729,2.8077,4.9252,5.6693,0.33368,0.66794,0.33309,0.33337,0.33398,0.33307,2
1730,2.7029,4.8802,5.5787,0.33314,0.6678,0.33359,0.33328,0.33315,0.3334,2
1731,3.4258,5.4558,6.4422,0.33303,0.66777,0.33363,0.3337,0.33348,0.33341,2
1732,2.7401,5.2168,5.8926,0.33312,0.66746,0.3337,0.33336,0.33372,0.33351,2
1733,3.236,4.8655,5.8434,0.33336,0.66759,0.33306,0.3331,0.33399,0.33316,2
1734,3.2777,5.0612,6.0298,0.3335,0.66769,0.33396,0.33336,0.33358,0.33374,2
1735,3.1847,4.8714,5.8200,0.3332,0.66745,0.33395,0.33322,0.33383,0.33381,2
1736,2.6805,4.7576,5.4608,0.33303,0.6678,0.33316,0.33362,0.33369,0.3336,2
1737,3.0364,4.8048,5.6838,0.33302,0.66792,0.33371,0.33393,0.33319,0.33344,2
1738,2.7236,5.3262,5.9822,0.33325,0.66762,0.33326,0.33339,0.33383,0.33375,2
1739,3.1929,4.9195,5.8648,0.33343,0.66725,0.33389,0.33306,0.33304,0.33353,2
1740,2.9583,4.8935,5.7182,0.33348,0.66717,0.33395,0.33369,0.3333,0.33317,2
1741,3.4737,5.1369,6.2012,0.33362,0.66705,0.33368,0.33362,0.33381,0.33308,2
1742,3.6934,5.0943,6.2923,0.33343,0.66762,0.33372,0.33368,0.33312,0.33392,2
1743,3.3334,5.0526,6.0531,0.33348,0.66722,0.33363,0.33342,0.33336,0.33398,2
1744,3.6398,4.7596,5.9918,0.33341,0.66798,0.33329,0.33395,0.33303,0.3337,2
1745,3.5371,4.7817,5.9478,0.33306,0.66766,0.33332,0.33394,0.33373,0.33323,2
1746,3.5288,4.8525,5.9999,0.33306,0.66756,0.33366,0.33308,0.33399,0.33353,2
1747,3.3439,5.0389,6.0475,0.33374,0.66791,0.33307,0.33392,0.33393,0.33331,2
1748,3.0007,5.0121,5.8417,0.33335,0.66737,0.33369,0.33385,0.33302,0.33349,2
1749,2.955,4.9095,5.7302,0.33314,0.66725,0.33312,0.33354,0.33321,0.33332,2
1750,3.1517,5.3351,6.1965,0.33349,0.66739,0.33365,0.33376,0.33365,0.33351,2
1751,3.7679,4.3866,5.7827,0.33305,0.66702,0.33316,0.33393,0.33372,0.3336,2
1752,3.4992,5.1154,6.1977,0.33317,0.66719,0.33351,0.33355,0.33341,0.33312,2
1753,3.8008,4.3735,5.7943,0.33395,0.6674,0.33351,0.33344,0.33395,0.33364,2
1754,3.0544,4.4181,5.3711,0.33337,0.66711,0.33371,0.33322,0.33303,0.33381,2
1755,3.6421,5.0072,6.1917,0.33385,0.66775,0.33301,0.33377,0.3334,0.33378,2
1756,2.9715,4.8262,5.6676,0.33322,0.66762,0.33384,0.33303,0.3333,0.33379,2
1757,3.7938,4.9323,6.2226,0.33386,0.66777,0.33313,0.33312,0.33363,0.33334,2
1758,3.8161,5.2643,6.5020,0.33329,0.66762,0.33326,0.33303,0.33361,0.33385,2
1759,3.6627,5.0127,6.2083,0.33313,0.66795,0.33331,0.33346,0.33326,0.33334,2
1760,3.8996,4.3118,5.8136,0.33311,0.6676,0.3339,0.33316,0.33328,0.33374,2
1761,3.7405,4.7892,6.0768,0.33375,0.66791,0.33353,0.33336,0.33302,0.33369,2
1762,3.1394,5.2129,6.0852,0.33331,0.6679,0.33316,0.33372,0.33373,0.33338,2
1763,3.4858,4.7048,5.8554,0.33391,0.66768,0.33389,0.33305,0.33379,0.33385,2
1764,3.5749,4.6,5.8258,0.3333,0.66787,0.33331,0.33372,0.33385,0.33318,2
1765,2.9742,4.3421,5.2631,0.33376,0.6677,0.33333,0.33312,0.33303,0.33326,2
1766,3.5621,4.4704,5.7160,0.3338,0.66754,0.33324,0.33338,0.33367,0.33385,2
1767,3.4449,5.1168,6.1684,0.33311,0.66743,0.33396,0.33362,0.3332,0.33374,2
1768,3.13,5.1563,6.0319,0.3332,0.66709,0.33322,0.33303,0.33323,0.33397,2
1769,3.1873,4.318,5.3669,0.33318,0.66781,0.33364,0.33374,0.33388,0.33353,2
1770,3.274,4.7912,5.8030,0.3334,0.66757,0.33382,0.33384,0.33321,0.33392,2
1771,3.9816,5.0083,6.3981,0.33344,0.66702,0.33399,0.33358,0.33383,0.33391,2
1772,3.4569,5.0176,6.0931,0.33331,0.66787,0.33387,0.33325,0.33399,0.33345,2
1773,3.297,4.4017,5.4996,0.33358,0.66791,0.33306,0.3338,0.33391,0.33395,2
1774,3.8719,4.248,5.7478,0.33337,0.66716,0.33359,0.33393,0.33316,0.33382,2
1775,3.7915,4.8363,6.1453,0.33365,0.66785,0.3339,0.33394,0.33359,0.33374,2
1776,3.0868,4.4568,5.4214,0.33365,0.66798,0.33396,0.33385,0.33346,0.33328,2
1777,3.3351,4.9352,5.9564,0.33302,0.66717,0.3333,0.33348,0.33357,0.33329,2
1778,3.791,4.9981,6.2732,0.33382,0.66703,0.33391,0.33325,0.33301,0.33342,2
1779,3.8153,5.0613,6.3382,0.33339,0.6671,0.33343,0.33371,0.33327,0.33348,2
1780,3.171,4.4964,5.5021,0.33389,0.66734,0.33379,0.33344,0.33373,0.33321,2
1781,3.5364,4.6016,5.8035,0.33336,0.66725,0.33376,0.33335,0.33352,0.33328,2
1782,3.8752,4.2565,5.7563,0.33351,0.6675,0.33335,0.33337,0.33311,0.33318,2
1783,3.1955,4.927,5.8725,0.33322,0.66702,0.33305,0.33326,0.33344,0.33347,2
1784,3.9882,4.4243,5.9565,0.33385,0.66777,0.33372,0.33359,0.33309,0.33301,2
1785,3.6343,4.3981,5.7054,0.33322,0.66763,0.33323,0.33301,0.3338,0.33321,2
1786,3.5333,4.5411,5.7538,0.33349,0.66777,0.33348,0.33373,0.33328,0.33381,2
1787,4.1012,4.1443,5.8305,0.33354,0.66704,0.33321,0.33365,0.33385,0.33366,2
1788,3.8165,4.0067,5.5335,0.33352,0.66719,0.33328,0.3332,0.3335,0.33332,2
1789,3.2325,4.7484,5.7442,0.33353,0.66734,0.33365,0.33397,0.33308,0.33318,2
1790,3.4717,4.9443,6.0414,0.33328,0.66729,0.33385,0.33339,0.33382,0.3333,2
1791,3.3046,4.0014,5.1896,0.33363,0.66744,0.33301,0.33323,0.33377,0.33358,2
1792,3.5268,4.0018,5.3341,0.33348,0.66795,0.33381,0.33356,0.33302,0.33326,2
1793,3.3696,4.7513,5.8249,0.33302,0.66727,0.33333,0.33394,0.33345,0.33312,2
1794,3.3706,4.355,5.5070,0.33338,0.66738,0.33351,0.3337,0.33304,0.33356,2
1795,3.535,4.7705,5.9375,0.33394,0.66787,0.33355,0.33325,0.33397,0.33376,2
1796,3.8665,4.8537,6.2055,0.33392,0.66766,0.33383,0.33328,0.3338,0.33331,2
1797,3.3841,4.1859,5.3827,0.33365,0.6679,0.33323,0.3339,0.33388,0.33383,2
1798,3.3397,4.6126,5.6947,0.33378,0.66725,0.33327,0.33345,0.33345,0.33349,2
1799,3.8194,4.1316,5.6265,0.33398,0.66766,0.3339,0.33373,0.33382,0.33326,2
1800,3.2918,3.9876,5.1708,0.3334,0.66773,0.3332,0.33301,0.33363,0.33303,2
1801,4.062,4.0195,5.7146,0.33327,0.66755,0.33313,0.33331,0.33334,0.33303,2
1802,3.4286,3.9681,5.2442,0.33369,0.66721,0.33332,0.33347,0.33302,0.33383,2
1803,3.8456,4.5386,5.9487,0.33332,0.66749,0.33304,0.33372,0.33328,0.33327,2
1804,3.3402,4.6609,5.7342,0.33388,0.66747,0.33303,0.33301,0.33346,0.33379,2
1805,3.8075,4.1749,5.6504,0.33362,0.66754,0.33331,0.33361,0.33328,0.33331,2
1806,3.394,4.1633,5.3714,0.33398,0.66766,0.33306,0.33334,0.33364,0.33362,2
1807,3.7609,4.6019,5.9432,0.33301,0.66721,0.33322,0.33316,0.33324,0.33306,2
1808,3.6245,3.8515,5.2888,0.3333,0.6678,0.33345,0.33394,0.33335,0.33396,2
1809,4.0816,4.0865,5.7757,0.3337,0.66751,0.33308,0.33349,0.33326,0.33335,2
1810,3.5194,4.3193,5.5716,0.33319,0.6678,0.33337,0.33302,0.33314,0.33302,2
1811,3.7841,4.7205,6.0500,0.33301,0.66705,0.3332,0.33362,0.3334,0.33347,2
1812,3.8557,3.9263,5.5029,0.33358,0.66705,0.33373,0.33326,0.33359,0.33365,2
1813,3.8646,4.4574,5.8995,0.33326,0.66738,0.33312,0.33355,0.33343,0.33326,2
1814,4.0468,4.6605,6.1723,0.33382,0.66731,0.33358,0.33355,0.33303,0.3334,2
1815,4.2573,4.4904,6.1878,0.33377,0.66772,0.33384,0.33363,0.33349,0.33324,2
1816,4.0495,4.653,6.1684,0.3338,0.66704,0.33327,0.33356,0.33319,0.33345,2
1817,3.9017,4.4271,5.9011,0.3334,0.66777,0.33305,0.33386,0.33359,0.33329,2
1818,4.1421,4.2989,5.9697,0.33325,0.66785,0.33392,0.33353,0.33326,0.33379,2
1819,3.6053,4.2509,5.5739,0.33302,0.66764,0.33315,0.33347,0.33374,0.3331,2
1820,4.0263,3.7938,5.5321,0.33313,0.66751,0.33316,0.33307,0.33379,0.33324,2
1821,3.8415,4.4151,5.8524,0.33368,0.6672,0.33361,0.33345,0.33398,0.33322,2
1822,3.9245,4.3841,5.8840,0.33366,0.6673,0.33317,0.33311,0.33379,0.3333,2
1823,3.6621,4.3645,5.6974,0.33397,0.66719,0.33304,0.33324,0.33348,0.33306,2
1824,3.8718,3.6172,5.2986,0.33371,0.66785,0.33325,0.33353,0.33342,0.33359,2
1825,4.0698,3.8332,5.5908,0.33346,0.66741,0.33349,0.33308,0.33393,0.3332,2
1826,3.5518,4.3861,5.6439,0.33392,0.66789,0.3334,0.33365,0.33342,0.33312,2
1827,4.0738,3.5832,5.4254,0.33377,0.66705,0.33355,0.33377,0.33304,0.33394,2
1828,4.1475,3.7165,5.5690,0.33394,0.66769,0.33377,0.33313,0.33391,0.33391,2
